Year,Make,Model,Engine,code,Master Make,Cyclinders,Size,Fuel Type
2015,Audi,Audi,Q7 TDI Premium AWD,6 Cylinders M 3.0L Turbo Dsl DOHC,M,"","",3.0,6,Diesel,Diesel,34890701
2015,Audi,Audi,Q7 TDI Premium Plus AWD,6 Cylinders M 3.0L Turbo Dsl DOHC,M,"","",3.0,6,Diesel,Diesel,34890801
2015,Audi,Audi,Q7 TDI Prestige AWD,6 Cylinders M 3.0L Turbo Dsl DOHC,M,"","",3.0,6,Diesel,Diesel,34890901
2015,Audi,Audi,R8 Plus Quattro,10 Cylinders 5.2L FI DOHC,"","","",5.2,10,,,34853801
2015,Audi,Audi,R8 Quattro,10 Cylinders 5.2L FI DOHC,"","","",5.2,10,,,34853701
2015,Audi,Audi,R8 Quattro,8 Cylinders 4.2L FI DOHC,"","","",4.2,8,,,34853702
2015,Audi,Audi,R8 Spyder Quattro,10 Cylinders 5.2L FI DOHC,"","","",5.2,10,,,34853901
2015,Audi,Audi,R8 Spyder Quattro,8 Cylinders 4.2L FI DOHC,"","","",4.2,8,,,34853902
2015,Audi,Audi,RS 5,8 Cylinders 4.2L FI DOHC,"","","",4.2,8,,,34891001
2015,Audi,Audi,RS7,8 Cylinders 4.0L FI Turbo DOHC,"","","",4.0,8,,,34854001
2015,Audi,Audi,S3 Premium Plus Quattro,4 Cylinders 2.0L FI Turbo DOHC,"","","",2.0,4,,,34948201
2015,Audi,Audi,S3 Prestige Quattro,4 Cylinders 2.0L FI Turbo DOHC,"","","",2.0,4,,,34948401
2015,Audi,Audi,S4 Premium Plus Quattro,6 Cylinders G 3.0L FI SC DOHC,G,"","",3.0,6,,,34891101
2015,Audi,Audi,S4 Prestige Quattro,6 Cylinders G 3.0L FI SC DOHC,G,"","",3.0,6,,,34891201
2015,Audi,Audi,S5 Premium Plus Quattro,6 Cylinders G 3.0L FI SC DOHC,G,"","",3.0,6,,,34891301
2015,Audi,Audi,S5 Prestige Quattro,6 Cylinders G 3.0L FI SC DOHC,G,"","",3.0,6,,,34891401
2015,Audi,Audi,S6 Quattro,8 Cylinders 4.0L FI Turbo DOHC,"","","",4.0,8,,,34891501
2015,Audi,Audi,S7 Quattro,8 Cylinders 4.0L FI Turbo DOHC,"","","",4.0,8,,,34854101
2015,Audi,Audi,S8 Quattro,8 Cylinders 4.0L FI Turbo DOHC,"","","",4.0,8,,,34854201
2015,Audi,Audi,SQ5 Premium Plus Quattro,6 Cylinders 3.0L FI SC DOHC,"","","",3.0,6,,,34801401
2015,Audi,Audi,SQ5 Prestige Quattro,6 Cylinders 3.0L FI SC DOHC,"","","",3.0,6,,,34891601
2015,Audi,Audi,TT Quattro,4 Cylinders F 2.0L FI Turbo DOHC,F,"","",2.0,4,,,34801201
