Year,Make,Model,Sub Model,Code1,Engine,code 2,Make',Cyclinders,Vin,Vin Size,Size,Fuel Type
2015,Audi,Audi,A3 Quattro Premium Plus,A3 Quattro,Premium Plus,L4 - 2.0L 1984cc 121ci GAS DI Turbocharged type CNTC - 4 valve DOHC,CNTC,,,2.0,4,Gas,4,Gas,96396,9109
2015,Audi,Audi,A3 Quattro PRESTIGE,A3 Quattro,PRESTIGE,L4 - 2.0L 1984cc 121ci GAS DI Turbocharged type CNTC - 4 valve DOHC,CNTC,,,2.0,4,Gas,4,Gas,96391,9109
2015,Audi,Audi,A4 Premium,A4,Premium,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128135,11684
2015,Audi,Audi,A4 Premium Plus,A4,Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128136,11684
2015,Audi,Audi,A4 PRESTIGE,A4,PRESTIGE,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128137,11684
2015,Audi,Audi,A4 Quattro Premium,A4 Quattro,Premium,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128138,11684
2015,Audi,Audi,A4 Quattro Premium,A4 Quattro,Premium,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,128138,7871
2015,Audi,Audi,A4 Quattro Premium Plus,A4 Quattro,Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128139,11684
2015,Audi,Audi,A4 Quattro Premium Plus,A4 Quattro,Premium Plus,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,128139,7871
2015,Audi,Audi,A4 Quattro PRESTIGE,A4 Quattro,PRESTIGE,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128140,11684
2015,Audi,Audi,A4 Quattro PRESTIGE,A4 Quattro,PRESTIGE,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,128140,7871
2015,Audi,Audi,A5 Quattro Premium,A5 Quattro,Premium,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128537,11684
2015,Audi,Audi,A5 Quattro Premium,A5 Quattro,Premium,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,128537,7871
2015,Audi,Audi,A5 Quattro Premium Plus,A5 Quattro,Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128538,11684
2015,Audi,Audi,A5 Quattro Premium Plus,A5 Quattro,Premium Plus,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,128538,7871
2015,Audi,Audi,A5 Quattro PRESTIGE,A5 Quattro,PRESTIGE,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128539,11684
2015,Audi,Audi,A5 Quattro PRESTIGE,A5 Quattro,PRESTIGE,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,128539,7871
2015,Audi,Audi,A6 Premium,A6,Premium,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128125,11684
2015,Audi,Audi,A6 Premium Plus,A6,Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128126,11684
2015,Audi,Audi,A6 Quattro Premium,A6 Quattro,Premium,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,130709,11684
2015,Audi,Audi,A6 Quattro Premium Plus,A6 Quattro,Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC,CTUA,,,3.0,6,Gas,6,Gas,128127,12181
2015,Audi,Audi,A6 Quattro Premium Plus,A6 Quattro,Premium Plus,L4 - 2.0L 1984cc 121ci GAS MFI Turbocharged type CAED - 4 valve DOHC,CAED,,,2.0,4,Gas,4,Gas,128127,11684
2015,Audi,Audi,A6 Quattro PRESTIGE,A6 Quattro,PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC,CTUA,,,3.0,6,Gas,6,Gas,128128,12181
2015,Audi,Audi,A6 Quattro TDI Premium Plus,A6 Quattro,TDI Premium Plus,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CPNB - 4 valve DOHC,CPNB,,,3.0,6,Diesel,6,Diesel,128129,12615
2015,Audi,Audi,A6 Quattro TDI Prestige,A6 Quattro,TDI Prestige,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CPNB - 4 valve DOHC,CPNB,,,3.0,6,Diesel,6,Diesel,128130,12615
2015,Audi,Audi,A7 Quattro Premium Plus,A7 Quattro,Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC,CTUA,,,3.0,6,Gas,6,Gas,128034,12181
2015,Audi,Audi,A7 Quattro PRESTIGE,A7 Quattro,PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUA - 4 valve DOHC,CTUA,,,3.0,6,Gas,6,Gas,128035,12181
2015,Audi,Audi,A7 Quattro TDI Premium Plus,A7 Quattro,TDI Premium Plus,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CPNB - 4 valve DOHC,CPNB,,,3.0,6,Diesel,6,Diesel,128032,12615
2015,Audi,Audi,A7 Quattro TDI Prestige,A7 Quattro,TDI Prestige,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CPNB - 4 valve DOHC,CPNB,,,3.0,6,Diesel,6,Diesel,128033,12615
2015,Audi,Audi,A8 Quattro,A8 Quattro,Base,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged type CTGA - 4 valve DOHC,CTGA,,,4.0,8,Gas,8,Gas,128299,12975
2015,Audi,Audi,A8 Quattro,A8 Quattro,Base,V6 - 3.0L 2995cc GAS DI Supercharged type CREC - 4 valve DOHC,CREC,,,3.0,6,Gas,6,Gas,128299,11526
2015,Audi,Audi,A8 Quattro L,A8 Quattro,L,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged type CTGA - 4 valve DOHC,CTGA,,,4.0,8,Gas,8,Gas,128300,12975
2015,Audi,Audi,A8 Quattro L,A8 Quattro,L,V6 - 3.0L 2995cc GAS DI Supercharged type CREC - 4 valve DOHC,CREC,,,3.0,6,Gas,6,Gas,128300,11526
2015,Audi,Audi,A8 Quattro L TDI,A8 Quattro,L TDI,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CPNB - 4 valve DOHC,CPNB,,,3.0,6,Diesel,6,Diesel,128301,12615
2015,Audi,Audi,A8 Quattro L W12,A8 Quattro,L W12,W12 - 6.3L 6299cc 384ci GAS DI type CTNA - 4 valve DOHC,CTNA,,,6.3,12,Gas,12,Gas,128302,13719
2015,Audi,Audi,allroad Premium,allroad,Premium,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,91226,7871
2015,Audi,Audi,allroad Premium Plus,allroad,Premium Plus,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,91225,7871
2015,Audi,Audi,allroad PRESTIGE,allroad,PRESTIGE,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,88781,7871
2015,Audi,Audi,Q3 Premium Plus,Q3,Premium Plus,L4 - 2.0L 1984cc 121ci GAS DI Turbocharged type CCTA - 4 valve DOHC,CCTA,,,2.0,4,Gas,4,Gas,128131,11713
2015,Audi,Audi,Q3 PRESTIGE,Q3,PRESTIGE,L4 - 2.0L 1984cc 121ci GAS DI Turbocharged type CCTA - 4 valve DOHC,CCTA,,,2.0,4,Gas,4,Gas,128132,11713
2015,Audi,Audi,Q3 Quattro Premium Plus,Q3 Quattro,Premium Plus,L4 - 2.0L 1984cc 121ci GAS DI Turbocharged type CCTA - 4 valve DOHC,CCTA,,,2.0,4,Gas,4,Gas,128133,11713
2015,Audi,Audi,Q3 Quattro PRESTIGE,Q3 Quattro,PRESTIGE,L4 - 2.0L 1984cc 121ci GAS DI Turbocharged type CCTA - 4 valve DOHC,CCTA,,,2.0,4,Gas,4,Gas,128134,11713
2015,Audi,Audi,Q5 Hybrid Prestige,Q5,Hybrid Prestige,L4 - 2.0L 1984cc 121ci ELECTRIC/GAS MFI Turbocharged type CHJA - 4 valve DOHC,CHJA,,,2.0,4,Hybrid,4,Hybrid,128036,12182
2015,Audi,Audi,Q5 Premium,Q5,Premium,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,128037,7871
2015,Audi,Audi,Q5 Premium Plus,Q5,Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUC - 4 valve DOHC,CTUC,,,3.0,6,Gas,6,Gas,128038,12183
2015,Audi,Audi,Q5 Premium Plus,Q5,Premium Plus,L4 - 2.0L 1984cc 121ci FLEX MFI Turbocharged type CPMB - 4 valve DOHC,CPMB,,,2.0,4,Flex,4,Flex,128038,7871
2015,Audi,Audi,Q5 PRESTIGE,Q5,PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTUC - 4 valve DOHC,CTUC,,,3.0,6,Gas,6,Gas,128039,12183
2015,Audi,Audi,Q5 TDI Premium Plus,Q5,TDI Premium Plus,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CPNB - 4 valve DOHC,CPNB,,,3.0,6,Diesel,6,Diesel,128482,12615
2015,Audi,Audi,Q5 TDI Prestige,Q5,TDI Prestige,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CPNB - 4 valve DOHC,CPNB,,,3.0,6,Diesel,6,Diesel,128483,12615
2015,Audi,Audi,Q7 Premium,Q7,Premium,V6 - 3.0L 2995cc GAS MFI Supercharged type CTWB - 4 valve DOHC,CTWB,,,3.0,6,Gas,6,Gas,128115,12184
2015,Audi,Audi,Q7 Premium Plus,Q7,Premium Plus,V6 - 3.0L 2995cc GAS MFI Supercharged type CTWB - 4 valve DOHC,CTWB,,,3.0,6,Gas,6,Gas,128116,12184
2015,Audi,Audi,Q7 PRESTIGE,Q7,PRESTIGE,V6 - 3.0L 2995cc GAS MFI Supercharged type CTWA - 4 valve DOHC,CTWA,,,3.0,6,Gas,6,Gas,128117,12185
2015,Audi,Audi,Q7 TDI Premium,Q7,TDI Premium,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC,CNRB,,,3.0,6,Diesel,6,Diesel,128118,12095
2015,Audi,Audi,Q7 TDI Premium Plus,Q7,TDI Premium Plus,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC,CNRB,,,3.0,6,Diesel,6,Diesel,128119,12095
2015,Audi,Audi,Q7 TDI Prestige,Q7,TDI Prestige,V6 - 3.0L 2967cc 181ci DIESEL DI Turbocharged type CNRB - 4 valve DOHC,CNRB,,,3.0,6,Diesel,6,Diesel,128120,12095
2015,Audi,Audi,R8,R8,Base,V10 - 5.2L 5204cc GAS MFI type CTYA - 4 valve DOHC,CTYA,,,5.2,10,Gas,10,Gas,128296,12589
2015,Audi,Audi,R8,R8,Base,V8 - 4.2L 4163cc GAS MFI type CNDA - 4 valve DOHC,CNDA,,,4.2,8,Gas,8,Gas,128296,11238
2015,Audi,Audi,R8 Plus,R8,Plus,V10 - 5.2L 5204cc GAS MFI type CTPA - 4 valve DOHC,CTPA,,,5.2,10,Gas,10,Gas,128297,12590
2015,Audi,Audi,R8 Spyder,R8,Spyder,V10 - 5.2L 5204cc GAS MFI type CTYA - 4 valve DOHC,CTYA,,,5.2,10,Gas,10,Gas,128298,12589
2015,Audi,Audi,R8 Spyder,R8,Spyder,V8 - 4.2L 4163cc GAS MFI type CNDA - 4 valve DOHC,CNDA,,,4.2,8,Gas,8,Gas,128298,11238
2015,Audi,Audi,RS5,RS5,Base,V8 - 4.2L 4163cc GAS DI type CFSA - 4 valve DOHC,CFSA,,,4.2,8,Gas,8,Gas,128312,14049
2015,Audi,Audi,RS5 Cabriolet,RS5,Cabriolet,V8 - 4.2L 4163cc GAS DI type CFSA - 4 valve DOHC,CFSA,,,4.2,8,Gas,8,Gas,128313,14049
2015,Audi,Audi,RS7,RS7,Base,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged type CRDB - 4 valve DOHC,CRDB,,,4.0,8,Gas,8,Gas,127762,12593
2015,Audi,Audi,S3 Premium Plus,S3,Premium Plus,L4 - 2.0L 1984cc 121ci GAS DI Turbocharged type CYFB - 4 valve DOHC,CYFB,,,2.0,4,Gas,4,Gas,128480,12981
2015,Audi,Audi,S3 PRESTIGE,S3,PRESTIGE,L4 - 2.0L 1984cc 121ci GAS DI Turbocharged type CYFB - 4 valve DOHC,CYFB,,,2.0,4,Gas,4,Gas,128481,12981
2015,Audi,Audi,S4 Premium Plus,S4,Premium Plus,V6 - 3.0L 2995cc GAS DI Supercharged type CTUB - 4 valve DOHC,CTUB,,,3.0,6,Gas,6,Gas,128121,12658
2015,Audi,Audi,S4 PRESTIGE,S4,PRESTIGE,V6 - 3.0L 2995cc GAS DI Supercharged type CTUB - 4 valve DOHC,CTUB,,,3.0,6,Gas,6,Gas,128122,12658
2015,Audi,Audi,S5 Premium Plus,S5,Premium Plus,V6 - 3.0L 2995cc GAS DI Supercharged type CTUB - 4 valve DOHC,CTUB,,,3.0,6,Gas,6,Gas,128123,12658
2015,Audi,Audi,S5 PRESTIGE,S5,PRESTIGE,V6 - 3.0L 2995cc GAS DI Supercharged type CTUB - 4 valve DOHC,CTUB,,,3.0,6,Gas,6,Gas,128124,12658
2015,Audi,Audi,S6,S6,Base,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged type CEUC - 4 valve DOHC,CEUC,,,4.0,8,Gas,8,Gas,128311,12257
2015,Audi,Audi,S7,S7,Base,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged type CEUC - 4 valve DOHC,CEUC,,,4.0,8,Gas,8,Gas,128303,12257
2015,Audi,Audi,S8,S8,Base,V8 - 4.0L 3993cc 243ci GAS MFI Turbocharged type CTFA - 4 valve DOHC,CTFA,,,4.0,8,Gas,8,Gas,129403,13025
2015,Audi,Audi,SQ5 Premium Plus,SQ5,Premium Plus,V6 - 3.0L 2995cc GAS DI Supercharged type CTUD - 4 valve DOHC,CTUD,,,3.0,6,Gas,6,Gas,96386,8266
2015,Audi,Audi,SQ5 PRESTIGE,SQ5,PRESTIGE,V6 - 3.0L 2995cc GAS DI Supercharged type CTUD - 4 valve DOHC,CTUD,,,3.0,6,Gas,6,Gas,91227,8266
