Acura,MDX Touring,V6 - 3.5L 3471cc GAS MFI type J35A5 - 4 valve SOHC,"",3.5,6,Gas,J35A5,MDX 4WD,6 Cylinders 3.5L FI SOHC,MDX Touring,3.5L 3471CC V6 FI VIN: J35A5,MDX,V6-3471 3.5L SOHC,MDX Touring,V6 - 3.5L 3471cc GAS MFI type J35A5 - 4 valve SOHC
Acura,RL Premium,V6 - 3.5L 3475cc GAS MFI type C35A1 - 4 valve SOHC,"",3.5,6,Gas,C35A1,RL,6 Cylinders 3.5L MFI SOHC,RL,3.5L 3475CC V6 FI VIN: C35A1,RL,V6-3474 3.5L SOHC,RL Premium,V6 - 3.5L 3475cc GAS MFI type C35A1 - 4 valve SOHC
Acura,RSX Type-S,L4 - 2.0L 1998cc 122ci GAS MFI type K20A2 - 4 valve DOHC,"",2.0,4,Gas,K20A2,RSX Type-S,4 Cylinders 2.0L MFI DOHC VTEC,RSX,2.0L 1998CC L4 FI VIN: K20A3,RSX,4-1998 2.0L DOHC,RSX Type-S,L4 - 2.0L 1998cc 122ci GAS MFI type K20A2 - 4 valve DOHC
Acura,CL Type-S,V6 - 3.2L 3210cc GAS MFI type J32A2 - 4 valve SOHC,"",3.2,6,Gas,J32A2,CL Type-S,6 Cylinders 3.2L MFI SOHC VTEC,CL,3.2L 3210CC V6 FI VIN: J32A1,,,CL Type-S,V6 - 3.2L 3210cc GAS MFI type J32A2 - 4 valve SOHC
Acura,TL Type-S,V6 - 3.2L 3210cc GAS MFI type J32A2 - 4 valve SOHC,"",3.2,6,Gas,J32A2,TL Type S,6 Cylinders 3.2L MFI SOHC VTEC,TL,3.2L 3210CC V6 FI VIN: J32A1,,,TL Type-S,V6 - 3.2L 3210cc GAS MFI type J32A2 - 4 valve SOHC
Acura,EL (Can),4 Cylinders 3 1.7L MFI SOHC (Can),autozone,1.7,4,,,EL (Can),4 Cylinders 3 1.7L MFI SOHC (Can),,,,,,
Acura,3.2CL,V6-3210 3.2L SOHC,pepboys,3.2,6,,,,,,,3.2CL,V6-3210 3.2L SOHC,,
Acura,3.2TL,V6-3210 3.2L SOHC,pepboys,3.2,6,,,,,,,3.2TL,V6-3210 3.2L SOHC,,
Acura,RSX S,2.0L 1998CC L4 FI VIN: K20A2,advance auto,2.0,4,,K20A2,RSX,4 Cylinders 2.0L MFI DOHC VTEC,RSX S,2.0L 1998CC L4 FI VIN: K20A2,RSX,4-1998 2.0L DOHC,RSX,L4 - 2.0L 1998cc 122ci GAS MFI type K20A3 - 4 valve DOHC
Acura,NSX T,V6 - 3.0L 2977cc GAS MFI type C30A1 - 4 valve DOHC,"",3.0,6,Gas,C30A1,NSX,6 Cylinders 3.0L MFI DOHC VTEC,NSX,3.0L 2977CC V6 FI VIN: C30A1,NSX,V6-2977 3.0L DOHC,NSX T,V6 - 3.0L 2977cc GAS MFI type C30A1 - 4 valve DOHC
